DS,Trig_Num,Ht,YYYY-MM-DD,hh:mm:ss,Dr,Speed,Wb,Hdwy,Gap,Ax,Gp,Rh,Cl,Nm,Vehicle
1,000125a1,4,2023-11-9,15:22:31,N0,89.44,2.96,22.1,22.0,2,2,1.0,2,00000020,SV
1,000125a5,4,2023-11-9,15:22:35,N0,89.96,2.63,4.1,4.0,2,2,1.0,2,00000020,SV
1,000125a9,4,2023-11-9,15:22:36,N0,90.31,2.82,1.3,1.2,2,2,1.0,2,00000020,SV
1,000125ad,4,2023-11-9,15:22:40,N0,98.3,2.66,3.6,3.5,2,2,1.0,2,00000020,SV
1,000125b1,6,2023-11-9,15:22:44,N0,89.51,6.22,3.6,3.5,3,2,1.0,5,00000010,TB3
1,000125b7,4,2023-11-9,15:23:07,N0,79.85,2.53,23.2,22.9,2,2,1.0,2,00000010,SV
1,000125bb,4,2023-11-9,15:23:16,N0,73.49,2.78,9.1,8.9,2,2,1.0,2,00000010,SV
1,000125bf,4,2023-11-9,15:23:25,N0,85.98,2.73,8.9,8.8,2,2,1.0,2,00000010,SV
1,000125c3,11,2023-11-9,15:23:29,N0,85.45,13.56,4.5,4.3,6,3,0.91,10,00080010,ART6
1,000125ce,4,2023-11-9,15:23:34,N0,93.86,2.45,4.8,4.2,2,2,1.0,2,00000010,SV
1,000125d2,4,2023-11-9,15:23:51,N0,83.29,2.39,16.6,16.5,2,2,1.0,2,00000010,SV
1,000125d6,4,2023-11-9,15:23:56,N0,85.91,3.05,4.8,4.7,2,2,1.0,2,00000020,SV
1,000125da,4,2023-11-9,15:23:57,N0,80.58,2.49,1.1,1.0,2,2,1.0,2,00000020,SV
1,000125de,4,2023-11-9,15:23:59,N0,80.25,2.44,2.8,2.7,2,2,1.0,2,00000010,SV
1,000125e2,4,2023-11-9,15:24:20,N0,90.59,2.7,20.6,20.5,2,2,1.0,2,00000010,SV
1,000125e6,4,2023-11-9,15:24:24,N0,86.78,2.83,4.4,4.3,2,2,1.0,2,00000010,SV
1,000125ea,4,2023-11-9,15:24:29,N0,84.35,2.92,4.3,4.2,2,2,1.0,2,00000020,SV
1,000125ee,4,2023-11-9,15:24:31,N0,86.41,2.72,2.5,2.4,2,2,1.0,2,00000010,SV
1,000125f2,6,2023-11-9,15:25:25,N0,83.7,6.31,53.9,53.8,3,3,1.0,3,00000010,SVT
1,000125f8,4,2023-11-9,15:25:57,N0,69.94,3.43,31.6,31.4,2,2,1.0,4,00000020,TB2
1,000125fc,4,2023-11-9,15:25:58,N0,69.65,2.69,1.1,0.9,2,2,1.0,2,00000020,SV
1,00012600,4,2023-11-9,15:26:02,N0,78.87,2.77,3.8,3.6,2,2,1.0,2,00000010,SV
1,00012604,16,2023-11-9,15:26:06,N0,75.72,21.11,4.4,4.3,8,4,1.0,11,00000010,BD
1,00012614,4,2023-11-9,15:26:28,N0,76.49,2.48,22.0,21.0,2,2,1.0,2,00000020,SV
1,00012618,4,2023-11-9,15:26:29,N0,72.76,3.05,1.2,1.0,2,2,1.0,2,00000020,SV
1,0001261c,4,2023-11-9,15:26:31,N0,64.64,1.48,1.8,1.7,2,1,1.0,1,00000010,MC
1,00012620,4,2023-11-9,15:26:36,N0,93.53,3.08,5.0,4.9,2,2,1.0,2,00000010,SV
1,00012624,4,2023-11-9,15:26:47,N0,80.62,3.04,10.5,10.4,2,2,1.0,2,00000020,SV
1,00012628,4,2023-11-9,15:26:49,N0,79.05,3.01,2.7,2.6,2,2,1.0,2,00000020,SV
1,0001262c,4,2023-11-9,15:26:52,N0,74.4,3.0,2.4,2.2,2,2,1.0,2,00000020,SV
1,00012630,4,2023-11-9,15:26:53,N0,79.33,2.52,1.4,1.2,2,2,1.0,2,00000020,SV
1,00012634,4,2023-11-9,15:26:56,N0,78.82,2.62,3.1,3.0,2,2,1.0,2,00000010,SV
1,00012638,4,2023-11-9,15:27:06,N0,86.39,2.95,10.3,10.2,2,2,1.0,2,00000020,SV
1,0001263c,4,2023-11-9,15:27:08,N0,88.82,2.83,2.0,1.9,2,2,1.0,2,00000010,SV
1,00012640,4,2023-11-9,15:27:51,N0,80.49,2.61,42.5,42.4,2,2,1.0,2,00000010,SV
1,00012644,4,2023-11-9,15:28:16,N0,87.85,3.17,24.7,24.6,2,2,1.0,2,00000010,SV
1,00012648,11,2023-11-9,15:28:29,N0,80.6,11.52,13.5,13.4,6,3,0.91,10,00000010,ART6
1,00012653,9,2023-11-9,15:28:35,N0,85.06,9.85,5.5,5.0,5,3,0.89,9,00000010,ART5
1,0001265c,4,2023-11-9,15:28:42,N0,89.85,2.41,7.6,7.2,2,2,1.0,2,00000020,SV
1,00012660,4,2023-11-9,15:28:43,N0,83.29,2.7,0.9,0.8,2,2,1.0,2,00000010,SV
1,00012664,4,2023-11-9,15:28:50,N0,89.56,3.11,7.3,7.1,2,2,1.0,2,00000010,SV
1,00012668,4,2023-11-9,15:29:09,N0,85.04,2.67,18.1,18.0,2,2,1.0,2,00000010,SV
1,0001266c,4,2023-11-9,15:29:14,N0,83.65,2.53,5.0,4.9,2,2,1.0,2,00000020,SV
1,00012670,4,2023-11-9,15:29:15,N0,84.22,3.13,1.2,1.1,2,2,1.0,2,00000010,SV
1,00012674,4,2023-11-9,15:29:19,N0,89.41,2.24,4.5,4.4,2,2,1.0,2,00000020,SV
1,00012678,4,2023-11-9,15:29:21,N0,88.32,3.05,2.1,2.0,2,2,1.0,2,00000010,SV
1,0001267c,4,2023-11-9,15:29:38,N0,74.58,2.75,16.8,16.7,2,2,1.0,2,00000020,SV
1,00012680,4,2023-11-9,15:29:40,N0,72.53,2.88,1.6,1.5,2,2,1.0,2,00000010,SV
1,00012684,16,2023-11-9,15:29:47,N0,82.59,19.98,6.8,6.7,8,4,1.0,11,00000010,BD
1,00012694,4,2023-11-9,15:29:57,N0,85.42,3.14,10.0,9.1,2,2,1.0,2,00000010,SV
1,00012698,4,2023-11-9,15:30:21,N0,89.43,3.06,24.6,24.5,2,2,1.0,2,00000010,SV
1,0001269c,15,2023-11-9,15:31:07,N0,79.94,19.44,45.9,45.8,8,4,0.93,11,00000020,BD
1,000126ab,4,2023-11-9,15:31:09,N0,80.18,2.73,2.2,1.3,2,2,1.0,2,00000020,SV
1,000126af,4,2023-11-9,15:31:11,N0,74.35,2.94,1.1,1.0,2,2,1.0,2,00000020,SV
1,000126b3,4,2023-11-9,15:31:12,N0,71.34,2.88,1.1,1.0,2,2,1.0,2,00000010,SV
1,000126b7,4,2023-11-9,15:31:16,N0,79.96,2.91,4.7,4.5,2,2,1.0,2,00000010,SV
1,000126bb,4,2023-11-9,15:31:37,N0,105.08,1.52,20.3,20.2,2,1,1.0,1,00000010,MC
1,000126bf,4,2023-11-9,15:32:06,N0,75.73,3.0,29.8,29.7,2,2,1.0,2,00000020,SV
1,000126c3,4,2023-11-9,15:32:07,N0,76.69,2.64,1.0,0.8,2,2,1.0,2,00000010,SV
1,000126c7,4,2023-11-9,15:32:34,N0,69.52,3.01,26.7,26.6,2,2,1.0,2,00000020,SV
1,000126cb,4,2023-11-9,15:32:36,N0,71.64,2.91,1.7,1.5,2,2,1.0,2,00000020,SV
1,000126cf,4,2023-11-9,15:32:38,N0,77.52,2.44,2.4,2.3,2,2,1.0,2,00000020,SV
1,000126d3,4,2023-11-9,15:32:39,N0,75.44,2.84,0.9,0.8,2,2,1.0,2,00000020,SV
1,000126d7,4,2023-11-9,15:32:42,N0,68.88,2.1,2.5,2.4,2,1,1.0,2,00000010,SV
1,000126db,4,2023-11-9,15:32:49,N0,84.72,2.97,7.0,6.9,2,2,1.0,2,00000010,SV
1,000126df,4,2023-11-9,15:32:56,N0,89.64,2.52,6.9,6.8,2,2,1.0,2,00000010,SV
1,000126e3,4,2023-11-9,15:33:01,N0,94.7,2.99,5.5,5.4,2,2,1.0,2,00000010,SV
1,000126e7,4,2023-11-9,15:33:28,N0,83.97,2.83,27.2,27.1,2,2,1.0,2,00000010,SV
1,000126eb,4,2023-11-9,15:33:35,N0,98.13,5.42,6.9,6.8,2,2,1.0,4,00000010,TB2
1,000126ef,9,2023-11-9,15:34:12,N0,74.94,9.59,37.0,36.8,5,3,0.89,9,00000020,ART5
1,000126f8,10,2023-11-9,15:34:14,N0,73.75,9.96,1.8,1.3,5,3,1.0,9,00000020,ART5
1,00012702,4,2023-11-9,15:34:15,N0,69.71,2.84,1.3,0.8,2,2,1.0,2,00000020,SV
1,00012706,4,2023-11-9,15:34:16,N0,69.61,2.55,1.2,1.1,2,2,1.0,2,00000020,SV
1,0001270a,4,2023-11-9,15:34:18,N0,67.41,3.84,1.7,1.5,2,2,1.0,4,00020042,TB2
1,0001270e,4,2023-11-9,15:34:19,N0,67.08,2.73,0.9,0.7,2,2,1.0,2,00000010,SV
1,00012712,4,2023-11-9,15:35:02,N0,74.25,5.72,42.9,42.7,2,2,1.0,4,00000020,TB2
1,00012716,15,2023-11-9,15:35:05,N0,64.39,15.04,3.6,3.3,8,4,0.93,11,00000020,BD
1,00012725,6,2023-11-9,15:35:09,N0,66.29,5.91,3.5,2.7,3,3,1.0,3,00000020,SVT
1,0001272b,4,2023-11-9,15:35:10,N0,66.97,2.58,1.1,0.7,2,2,1.0,2,00000020,SV
1,0001272f,4,2023-11-9,15:35:13,N0,68.22,3.11,3.1,2.9,2,2,1.0,2,00000010,SV
1,00012733,4,2023-11-9,15:35:23,N0,80.88,2.96,10.1,9.9,2,2,1.0,2,00000020,SV
1,00012737,4,2023-11-9,15:35:26,N0,87.41,2.68,3.2,3.0,2,2,1.0,2,00000010,SV
1,0001273b,16,2023-11-9,15:36:15,N0,65.49,20.0,48.7,48.6,8,4,1.0,11,00000020,BD
1,0001274b,8,2023-11-9,15:36:17,N0,64.59,15.91,2.0,0.9,4,3,1.0,3,00000462,SVT
1,00012753,4,2023-11-9,15:36:19,N0,62.02,2.97,1.7,0.8,2,2,1.0,2,00000010,SV
1,00012757,18,2023-11-9,15:36:24,N0,75.05,13.87,5.6,5.4,7,3,1.0,10,00000120,ART6
1,00012769,4,2023-11-9,15:36:26,N0,71.79,2.71,1.7,1.0,2,2,1.0,2,00000020,SV
1,0001276d,4,2023-11-9,15:36:28,N0,68.31,3.45,1.5,1.4,2,2,1.0,4,00000020,TB2
1,00012771,4,2023-11-9,15:36:29,N0,68.85,2.46,1.4,1.2,2,2,1.0,2,00000020,SV
1,00012775,4,2023-11-9,15:36:30,N0,71.23,2.97,1.4,1.3,2,2,1.0,2,00000020,SV
1,00012779,4,2023-11-9,15:36:31,N0,71.78,2.54,1.1,1.0,2,2,1.0,2,00000020,SV
1,0001277d,4,2023-11-9,15:36:34,N0,82.87,2.65,2.8,2.7,2,2,1.0,2,00000020,SV
1,00012781,4,2023-11-9,15:36:37,N0,81.34,3.07,2.4,2.2,2,2,1.0,2,00000020,SV
1,00012785,4,2023-11-9,15:36:39,N0,78.48,2.7,2.0,1.8,2,2,1.0,2,00000020,SV
1,00012789,4,2023-11-9,15:36:43,N0,77.86,2.49,4.0,3.9,2,2,1.0,2,00000020,SV
1,0001278d,4,2023-11-9,15:36:44,N0,74.91,2.85,1.1,1.0,2,2,1.0,2,00000020,SV
1,00012791,4,2023-11-9,15:36:45,N0,79.45,2.78,1.6,1.5,2,2,1.0,2,00000020,SV
1,00012795,4,2023-11-9,15:36:47,N0,74.29,2.55,1.8,1.7,2,2,1.0,2,00000020,SV
1,00012799,4,2023-11-9,15:36:49,N0,76.95,2.53,1.8,1.7,2,2,1.0,2,00000010,SV
1,0001279d,4,2023-11-9,15:37:05,N0,86.36,2.5,15.7,15.6,2,2,1.0,2,00000010,SV
1,000127a1,4,2023-11-9,15:37:18,N0,87.76,2.58,13.5,13.4,2,2,1.0,2,00000020,SV
1,000127a5,4,2023-11-9,15:37:20,N0,87.88,2.7,1.5,1.3,2,2,1.0,2,00000020,SV
1,000127a9,4,2023-11-9,15:37:22,N0,85.83,3.03,2.0,1.9,2,2,1.0,2,00000020,SV
1,000127ad,4,2023-11-9,15:37:23,N0,82.61,3.1,1.9,1.8,2,2,1.0,2,00000010,SV
1,000127b1,4,2023-11-9,15:37:52,N0,86.05,2.85,28.9,28.8,2,2,1.0,2,00000010,SV
1,000127b5,4,2023-11-9,15:38:02,N0,91.95,2.67,9.4,9.3,2,2,1.0,2,00000010,SV
1,000127b9,4,2023-11-9,15:38:10,N0,76.01,2.93,7.9,7.8,2,2,1.0,2,00000010,SV
1,000127bd,4,2023-11-9,15:38:18,N0,97.98,2.91,8.7,8.5,2,2,1.0,2,00000010,SV
1,000127c1,4,2023-11-9,15:38:31,N0,95.57,2.41,12.9,12.8,2,2,1.0,2,00000010,SV
1,000127c5,4,2023-11-9,15:38:54,N0,77.45,2.71,22.7,22.6,2,2,1.0,2,00000010,SV
1,000127c9,4,2023-11-9,15:39:37,N0,79.23,2.76,43.4,43.3,2,2,1.0,2,00000020,SV
1,000127cd,4,2023-11-9,15:39:39,N0,80.02,3.07,1.7,1.5,2,2,1.0,2,00000020,SV
1,000127d1,4,2023-11-9,15:39:40,N0,77.2,2.48,1.0,0.9,2,2,1.0,2,00000020,SV
1,000127d5,4,2023-11-9,15:39:41,N0,82.41,2.64,1.2,1.1,2,2,1.0,2,00000010,SV
1,000127d9,4,2023-11-9,15:40:15,N0,88.38,3.08,33.5,33.4,2,2,1.0,2,00000010,SV
1,000127dd,12,2023-11-9,15:40:25,N0,84.65,13.68,9.9,9.8,6,3,1.0,10,00000010,ART6
1,000127e9,4,2023-11-9,15:40:34,N0,80.77,1.56,9.3,8.7,2,1,1.0,1,00000010,MC
1,000127ed,4,2023-11-9,15:40:38,N0,79.62,5.86,4.3,4.2,2,2,1.0,4,00000020,TB2
1,000127f1,9,2023-11-9,15:40:41,N0,81.55,13.9,2.5,2.3,5,3,0.89,9,00080020,ART5
1,000127fa,4,2023-11-9,15:40:43,N0,80.93,2.96,2.4,1.8,2,2,1.0,2,00000010,SV
1,000127fe,4,2023-11-9,15:41:03,N0,78.4,2.96,19.5,19.4,2,2,1.0,2,00000010,SV
1,00012802,12,2023-11-9,15:41:08,N0,83.26,12.23,5.5,5.3,6,3,1.0,10,00000010,ART6
1,0001280e,4,2023-11-9,15:41:23,N0,84.45,3.14,14.8,14.2,2,2,1.0,2,00000020,SV
1,00012812,4,2023-11-9,15:41:26,N0,90.65,2.83,3.3,3.2,2,2,1.0,2,00000010,SV
1,00012816,4,2023-11-9,15:42:10,N0,86.21,2.95,43.3,43.2,2,2,1.0,2,00000010,SV
1,0001281a,4,2023-11-9,15:42:31,N0,83.14,2.73,21.5,21.4,2,2,1.0,2,00000010,SV
1,0001281e,4,2023-11-9,15:43:08,N0,77.52,2.44,37.3,37.2,2,2,1.0,2,00000010,SV
1,00012822,4,2023-11-9,15:43:24,N0,86.11,2.83,15.5,15.4,2,2,1.0,2,00000020,SV
1,00012826,4,2023-11-9,15:43:25,N0,79.14,2.73,1.0,0.9,2,2,1.0,2,00000010,SV
1,0001282a,4,2023-11-9,15:43:34,N0,103.98,1.69,8.8,8.7,2,1,1.0,1,00000010,MC
1,0001282e,16,2023-11-9,15:43:47,N0,82.44,21.38,12.7,12.6,8,4,1.0,11,00000020,BD
1,0001283e,4,2023-11-9,15:43:48,N0,81.45,3.09,1.8,0.9,2,2,1.0,2,00000010,SV
1,00012842,4,2023-11-9,15:43:53,N0,80.62,3.07,4.6,4.5,2,2,1.0,2,00000010,SV
1,00012846,10,2023-11-9,15:44:02,N0,74.43,9.12,9.1,9.0,5,3,1.0,9,00000020,ART5
1,00012850,4,2023-11-9,15:44:04,N0,71.94,2.79,2.3,1.8,2,2,1.0,2,00000010,SV
1,00012854,4,2023-11-9,15:44:17,N0,81.07,2.16,12.6,12.4,2,2,1.0,2,00000020,SV
1,00012858,4,2023-11-9,15:44:19,N0,82.78,5.19,2.4,2.3,2,2,1.0,4,00000020,TB2
1,0001285c,4,2023-11-9,15:44:21,N0,78.66,2.95,1.7,1.5,2,2,1.0,2,00000020,SV
1,00012860,4,2023-11-9,15:44:24,N0,80.78,3.1,3.2,3.1,2,2,1.0,2,00000020,SV
1,00012864,4,2023-11-9,15:44:27,N0,80.06,2.95,3.0,2.8,2,2,1.0,2,00000010,SV
1,00012868,4,2023-11-9,15:44:34,N0,82.39,3.13,6.7,6.6,2,2,1.0,2,00000020,SV
1,0001286c,8,2023-11-9,15:44:36,N0,85.36,7.53,2.4,2.3,4,3,1.0,3,00000010,SVT
1,00012874,6,2023-11-9,15:44:52,N0,77.61,4.02,16.0,15.7,3,2,1.0,5,00000020,TB3
1,0001287a,4,2023-11-9,15:44:54,N0,77.84,2.42,1.6,1.4,2,2,1.0,2,00000020,SV
1,0001287e,4,2023-11-9,15:44:56,N0,75.74,2.78,2.3,2.1,2,2,1.0,2,00000020,SV
1,00012882,4,2023-11-9,15:45:00,N0,73.57,2.31,3.7,3.6,2,2,1.0,2,00000010,SV
1,00012886,4,2023-11-9,15:45:42,N0,79.61,2.65,42.2,42.1,2,2,1.0,2,00000020,SV
1,0001288a,4,2023-11-9,15:45:46,N0,77.84,2.64,3.6,3.5,2,2,1.0,2,00000020,SV
1,0001288e,4,2023-11-9,15:45:47,N0,75.6,2.82,0.8,0.7,2,2,1.0,2,00000010,SV
1,00012892,4,2023-11-9,15:46:04,N0,65.78,5.65,17.2,17.1,2,2,1.0,4,00000020,TB2
1,00012896,4,2023-11-9,15:46:08,N0,64.6,3.04,3.8,3.5,2,2,1.0,2,00000010,SV
1,0001289a,4,2023-11-9,15:46:14,N0,86.01,2.6,6.6,6.5,2,2,1.0,2,00000020,SV
1,0001289e,4,2023-11-9,15:46:15,N0,85.21,3.05,1.1,1.0,2,2,1.0,2,00000010,SV
1,000128a2,4,2023-11-9,15:46:41,N0,91.54,3.1,25.5,25.3,2,2,1.0,2,00000010,SV
1,000128a6,4,2023-11-9,15:47:03,N0,89.87,3.07,22.5,22.3,2,2,1.0,2,00000010,SV
1,000128aa,4,2023-11-9,15:47:19,N0,71.86,2.45,16.1,16.0,2,2,1.0,2,00000020,SV
1,000128ae,4,2023-11-9,15:47:21,N0,74.04,2.57,1.5,1.4,2,2,1.0,2,00000020,SV
1,000128b2,4,2023-11-9,15:47:22,N0,70.87,2.77,1.2,1.0,2,2,1.0,2,00000020,SV
1,000128b6,7,2023-11-9,15:47:26,N0,83.18,10.17,3.4,3.2,4,3,0.86,3,00000010,SVT
1,000128bd,4,2023-11-9,15:47:35,N0,80.51,2.3,9.2,8.7,2,2,1.0,2,00000020,SV
1,000128c1,4,2023-11-9,15:47:38,N0,71.88,2.55,3.2,3.1,2,2,1.0,2,00000010,SV
1,000128c5,8,2023-11-9,15:47:53,N0,71.39,7.78,14.7,14.5,4,3,1.0,3,00000020,SVT
1,000128cd,4,2023-11-9,15:47:54,N0,72.94,2.76,1.1,0.7,2,2,1.0,2,00000020,SV
1,000128d1,4,2023-11-9,15:47:56,N0,88.78,2.35,2.2,2.1,2,2,1.0,2,00000010,SV
1,000128d5,4,2023-11-9,15:48:01,N0,81.98,2.93,5.2,5.1,2,2,1.0,2,00000010,SV
1,000128d9,4,2023-11-9,15:48:10,N0,86.1,2.47,9.1,8.9,2,2,1.0,2,00000010,SV
1,000128dd,4,2023-11-9,15:48:18,N0,77.72,2.97,8.1,8.0,2,2,1.0,2,00000010,SV
1,000128e1,4,2023-11-9,15:48:34,N0,78.03,3.06,15.8,15.6,2,2,1.0,2,00000020,SV
1,000128e5,4,2023-11-9,15:48:35,N0,79.59,2.34,0.9,0.7,2,2,1.0,2,00000020,SV
1,000128e9,4,2023-11-9,15:48:36,N0,79.07,2.5,1.0,0.8,2,2,1.0,2,00000020,SV
1,000128ed,4,2023-11-9,15:48:38,N0,82.47,2.61,1.7,1.6,2,2,1.0,2,00000020,SV
1,000128f1,4,2023-11-9,15:48:40,N0,83.42,3.13,2.5,2.3,2,2,1.0,2,00000020,SV
1,000128f5,4,2023-11-9,15:48:42,N0,81.96,2.49,1.8,1.6,2,2,1.0,2,00000010,SV
1,000128f9,4,2023-11-9,15:49:01,N0,78.18,2.29,19.5,19.4,2,2,1.0,2,00000020,SV
1,000128fd,4,2023-11-9,15:49:04,N0,85.12,2.63,2.0,1.9,2,2,1.0,2,00000020,SV
1,00012901,4,2023-11-9,15:49:07,N0,94.23,1.42,3.5,3.4,2,1,1.0,1,00000010,MC
1,00012905,4,2023-11-9,15:49:24,N0,73.62,3.13,17.0,17.0,2,2,1.0,2,00000010,SV
1,00012909,4,2023-11-9,15:49:33,N0,77.21,2.7,8.9,8.7,2,2,1.0,2,00000020,SV
1,0001290d,4,2023-11-9,15:49:35,N0,80.29,2.36,1.8,1.7,2,2,1.0,2,00000010,SV
1,00012911,4,2023-11-9,15:49:46,N0,87.6,2.52,11.6,11.5,2,2,1.0,2,00000010,SV
1,00012915,4,2023-11-9,15:50:22,N0,85.39,2.47,36.0,35.9,2,2,1.0,2,00000020,SV
1,00012919,4,2023-11-9,15:50:25,N0,97.66,2.97,2.5,2.4,2,2,1.0,2,00000020,SV
1,0001291d,4,2023-11-9,15:50:29,N0,97.92,3.12,3.8,3.7,2,2,1.0,2,00000010,SV
1,00012921,4,2023-11-9,15:50:41,N0,89.41,2.89,11.8,11.7,2,2,1.0,2,00000010,SV
1,00012925,4,2023-11-9,15:50:48,N0,105.17,3.12,6.9,6.8,2,2,1.0,2,00000010,SV
1,00012929,4,2023-11-9,15:51:45,N0,92.49,3.12,57.2,57.1,2,2,1.0,2,00000010,SV
1,0001292d,4,2023-11-9,15:51:53,N0,95.47,2.68,8.4,8.3,2,2,1.0,2,00000010,SV
1,00012931,4,2023-11-9,15:52:22,N0,76.02,2.64,28.8,28.7,2,2,1.0,2,00000020,SV
1,00012935,4,2023-11-9,15:52:23,N0,76.46,2.99,1.5,1.4,2,2,1.0,2,00000020,SV
1,00012939,4,2023-11-9,15:52:25,N0,75.01,3.04,1.2,1.0,2,2,1.0,2,00000010,SV
1,0001293d,4,2023-11-9,15:52:30,N0,85.99,2.98,5.7,5.6,2,2,1.0,2,00000010,SV
1,00012941,4,2023-11-9,15:53:06,N0,86.11,2.77,35.7,35.5,2,2,1.0,2,00000020,SV
1,00012945,4,2023-11-9,15:53:08,N0,97.2,2.33,1.8,1.7,2,2,1.0,2,00000020,SV
1,00012949,4,2023-11-9,15:53:10,N0,100.01,2.67,1.8,1.7,2,2,1.0,2,00000020,SV
1,0001294d,4,2023-11-9,15:53:12,N0,102.61,2.85,2.2,2.1,2,2,1.0,2,00000020,SV
1,00012951,4,2023-11-9,15:53:13,N0,104.04,2.6,1.6,1.5,2,2,1.0,2,00000010,SV
1,00012955,4,2023-11-9,15:53:20,N0,87.76,3.07,7.0,6.9,2,2,1.0,2,00000010,SV
1,00012959,4,2023-11-9,15:53:28,N0,87.37,2.64,7.5,7.4,2,2,1.0,2,00000020,SV
1,0001295d,16,2023-11-9,15:53:32,N0,89.41,16.03,4.0,3.9,8,4,1.0,11,00000020,BD
1,0001296d,4,2023-11-9,15:53:33,N0,84.11,2.47,1.6,1.0,2,2,1.0,2,00000010,SV
1,00012971,4,2023-11-9,15:53:58,N0,81.12,2.56,24.9,24.8,2,2,1.0,2,00000020,SV
1,00012975,4,2023-11-9,15:53:59,N0,81.24,3.1,1.0,0.9,2,2,1.0,2,00000010,SV
1,00012979,4,2023-11-9,15:54:23,N0,76.41,2.96,23.5,23.4,2,2,1.0,2,00000020,SV
1,0001297d,4,2023-11-9,15:54:24,N0,74.26,2.76,1.4,1.3,2,2,1.0,2,00000010,SV
1,00012981,4,2023-11-9,15:54:47,N0,85.15,5.63,22.6,22.5,2,2,1.0,4,00000010,TB2
1,00012985,11,2023-11-9,15:55:01,N0,82.9,14.71,14.1,13.9,6,3,0.91,10,00080010,ART6
1,00012990,12,2023-11-9,15:56:27,N0,63.37,15.69,86.2,85.6,6,3,1.0,10,00000020,ART6
1,0001299c,4,2023-11-9,15:56:29,N0,62.28,2.47,2.0,1.2,2,2,1.0,2,00000010,SV
1,000129a0,4,2023-11-9,15:56:34,N0,58.22,2.74,5.2,5.1,2,2,1.0,2,00000020,SV
1,000129a4,4,2023-11-9,15:56:36,N0,60.92,2.9,1.2,1.0,2,2,1.0,2,00000020,SV
1,000129a8,4,2023-11-9,15:56:39,N0,73.05,2.97,3.1,2.9,2,2,1.0,2,00000020,SV
1,000129ac,4,2023-11-9,15:56:40,N0,68.37,2.76,1.3,1.2,2,2,1.0,2,00000010,SV
1,000129b0,4,2023-11-9,15:57:06,N0,82.17,2.56,26.3,26.1,2,2,1.0,2,00000010,SV
1,000129b4,12,2023-11-9,15:57:14,N0,79.51,15.92,8.0,7.9,6,3,1.0,10,00000010,ART6
1,000129c0,4,2023-11-9,15:57:23,N0,83.54,3.11,9.0,8.3,2,2,1.0,2,00000010,SV
1,000129c4,4,2023-11-9,15:57:29,N0,86.31,2.88,5.3,5.2,2,2,1.0,2,00000010,SV
1,000129c8,4,2023-11-9,15:57:45,N0,87.87,3.0,16.7,16.6,2,2,1.0,2,00000020,SV
1,000129cc,4,2023-11-9,15:57:46,N0,86.0,2.91,1.1,1.0,2,2,1.0,2,00000010,SV
1,000129d0,4,2023-11-9,15:57:53,N0,101.12,2.76,6.7,6.6,2,2,1.0,2,00000010,SV
1,000129d4,4,2023-11-9,15:58:06,N0,91.71,2.87,12.5,12.4,2,2,1.0,2,00000010,SV
1,000129d8,4,2023-11-9,15:58:12,N0,90.53,2.51,6.6,6.5,2,2,1.0,2,00000010,SV
1,000129dc,4,2023-11-9,15:58:25,N0,92.12,2.15,12.8,12.7,2,2,1.0,2,00000020,SV
1,000129e0,4,2023-11-9,15:58:27,N0,86.54,3.12,2.0,2.0,2,2,1.0,2,00000010,SV
1,000129e4,4,2023-11-9,15:58:43,N0,89.84,2.28,15.7,15.6,2,2,1.0,2,00000010,SV
1,000129e8,4,2023-11-9,15:58:53,N0,91.35,3.07,10.0,9.9,2,2,1.0,2,00000010,SV
1,000129ec,4,2023-11-9,15:59:06,N0,91.01,3.03,12.9,12.8,2,2,1.0,2,00000010,SV
1,000129f0,4,2023-11-9,15:59:32,N0,81.03,2.54,26.8,26.7,2,2,1.0,2,00000020,SV
1,000129f4,4,2023-11-9,15:59:36,N0,98.94,2.93,3.3,3.2,2,2,1.0,2,00000010,SV
1,000129f8,4,2023-11-9,15:59:51,N0,83.41,2.99,15.4,15.3,2,2,1.0,2,00000020,SV
1,000129fc,4,2023-11-9,15:59:52,N0,84.37,2.48,1.2,1.0,2,2,1.0,2,00000020,SV
1,00012a00,4,2023-11-9,15:59:54,N0,89.79,2.63,1.4,1.3,2,2,1.0,2,00000010,SV
1,00012a04,4,2023-11-9,15:59:58,N0,86.29,3.11,4.3,4.2,2,2,1.0,2,00000010,SV
1,00012a08,4,2023-11-9,16:00:06,N0,77.03,2.9,8.1,7.9,2,2,1.0,2,00000020,SV
1,00012a0c,4,2023-11-9,16:00:07,N0,73.6,2.45,1.1,1.0,2,2,1.0,2,00000020,SV
1,00012a10,4,2023-11-9,16:00:08,N0,72.97,2.52,0.9,0.8,2,2,1.0,2,00000020,SV
1,00012a14,4,2023-11-9,16:00:10,N0,77.7,3.04,1.4,1.3,2,2,1.0,2,00000010,SV
1,00012a18,12,2023-11-9,16:00:19,N0,95.0,15.2,9.3,9.1,6,3,1.0,10,00000010,ART6
1,00012a24,4,2023-11-9,16:00:34,N0,89.74,2.5,15.2,14.6,2,2,1.0,2,00000010,SV
1,00012a28,4,2023-11-9,16:00:52,N0,82.73,2.49,18.1,18.0,2,2,1.0,2,00000010,SV
1,00012a2c,4,2023-11-9,16:01:02,N0,90.24,2.71,9.5,9.4,2,2,1.0,2,00000020,SV
